id,grid_id,score,data_source,borough,zip,latitude,longitude,address,geometry
915955,3055,0.49,greenstreets,X,10464,40.869158482172345,-73.81084695278598,Shore Rd & Shore Rd Sr E & Hutch rvr py et nb,POINT (-73.81084695278598 40.869158482172345)
915956,1392,15.4,greenstreets,B,11212,40.66313968850722,-73.91470801911797,Strauss St & Dumont Av,POINT (-73.91470801911797 40.66313968850722)
915957,1392,15.4,greenstreets,B,11212,40.6652045193626,-73.91168371139,Blake Av & Bristol St,POINT (-73.91168371139 40.6652045193626)
915958,1693,9.39,greenstreets,Q,11421,40.70232717414657,-73.85484526447082,"Myrtle Ave & Woodhaven Blvd, in Forest Park",POINT (-73.85484526447082 40.70232717414657)
915959,3106,10.08,greenstreets,X,10458,40.87386716186833,-73.88322830093529,Mosholu Pkwy South at 204 St,POINT (-73.88322830093529 40.87386716186833)
915960,3106,10.08,greenstreets,X,10458,40.87393953464222,-73.8832402301963,Mosholu Pkwy South at 204 St,POINT (-73.8832402301963 40.87393953464222)
915961,3165,5.17,greenstreets,X,10471,40.88449901026025,-73.88727175921755,W gun hill Rd & mosholu py w triangle,POINT (-73.88727175921755 40.88449901026025)
915962,3046,6.14,greenstreets,X,10468,40.87098205316372,-73.89358224700149,"Jerome Avenue, Parkview Terrace, and Morris Avenue",POINT (-73.89358224700149 40.87098205316372)
915963,1972,5.129999999999999,greenstreets,M,10011,40.742254475034585,-74.0082426633882,14th St & 10th Ave,POINT (-74.0082426633882 40.742254475034585)
915964,1398,3.29,greenstreets,B,11208,40.66636373086433,-73.86227804778457,Stanley Ave & Eldert Lane,POINT (-73.86227804778457 40.66636373086433)
915965,2507,9.7,greenstreets,M,10025,40.801128564034094,-73.97096320780018,Riverside Dr & W 104 st N median,POINT (-73.97096320780018 40.801128564034094)
915966,2448,7.370000000000001,greenstreets,M,10025,40.80081489731498,-73.97121187010934,Riverside dr & w 104 st S side,POINT (-73.97121187010934 40.80081489731498)
915967,1916,10.56,greenstreets,M,10010,40.7351853765379,-73.97953782748209,1st av & 20 st,POINT (-73.97953782748209 40.7351853765379)
915968,425,5.71,greenstreets,R,10306,40.554177868845294,-74.14036379212442,Amboy Rd & S railroad Av,POINT (-74.14036379212442 40.554177868845294)
915969,1445,16.92,greenstreets,B,11238,40.67295960921013,-73.96919718958233,Eastern Py & Flatbush Av - Eastern fountain GS,POINT (-73.96919718958233 40.67295960921013)
915970,1445,16.92,greenstreets,B,11238,40.67298347128546,-73.96947541457118,Flatbush Av & West Dr - Middle Fountain GS,POINT (-73.96947541457118 40.67298347128546)
915971,1445,16.92,greenstreets,B,11238,40.672878997600435,-73.96950883534306,Grand Army Pz & West Dr - Westernmost fountain GS,POINT (-73.96950883534306 40.672878997600435)
915972,2934,2.94,greenstreets,X,10461,40.85663743737006,-73.83723027144966,"Pelham Pkwy & Stillwell Av, S Site",POINT (-73.83723027144966 40.85663743737006)
915973,2807,14.01,greenstreets,X,10452,40.84016938870506,-73.921166205,W 170 st & Edward L Grant Hwy,POINT (-73.921166205 40.84016938870506)
915974,1014,6.48,greenstreets,R,10302,40.622109370092666,-74.14706170800608,Willow Rd E & Houston St,POINT (-74.14706170800608 40.622109370092666)
915975,179,6.68,greenstreets,R,10309,40.52475368815695,-74.23454530224384,N. Corner of S Bridge St & Boscombe Av,POINT (-74.23454530224384 40.52475368815695)
915976,1936,13.68,greenstreets,Q,11365,40.73076699701357,-73.79105884868041,Jewel Ave & 73 Ave & 179 St,POINT (-73.79105884868041 40.73076699701357)
915977,1504,7.569999999999999,greenstreets,B,11238,40.67809967705082,-73.96869936709496,Vanderbilt Av btw. St Marks Av & Prospect Pl,POINT (-73.96869936709496 40.67809967705082)
915978,1445,16.92,greenstreets,B,11238,40.676684663509135,-73.96921411971385,Vanderbilt Av & Park Place,POINT (-73.96921411971385 40.676684663509135)
915979,1504,7.569999999999999,greenstreets,B,11238,40.67953382733282,-73.9681862470598,Vanderbilt Av & Bergen St,POINT (-73.9681862470598 40.67953382733282)
915980,1504,7.569999999999999,greenstreets,B,11238,40.68008329614293,-73.96799187348371,Vanderbilt Av & Dean St,POINT (-73.96799187348371 40.68008329614293)
915981,2746,5.6,greenstreets,M,10032,40.83532932426817,-73.94552602393355,Riverside Drive & 158 st,POINT (-73.94552602393355 40.83532932426817)
915982,1913,6.370000000000001,greenstreets,M,10014,40.73272165799963,-74.00769218216317,Christopher St & Greenwich St.,POINT (-74.00769218216317 40.73272165799963)
915983,2690,15.86,greenstreets,X,10451,40.825683731453765,-73.91569682397183,Teller av & 162nd St - S. Triangle,POINT (-73.91569682397183 40.825683731453765)
915984,2807,14.01,greenstreets,X,10452,40.840035095140095,-73.91806071304194,Jerome Av/E 170 St/Elliot Pl,POINT (-73.91806071304194 40.840035095140095)
915985,2807,14.01,greenstreets,X,10452,40.840794932163014,-73.91763097916139,Jerome Ave & Macombs Rd,POINT (-73.91763097916139 40.840794932163014)
915986,2630,6.66,greenstreets,X,10455,40.815276877309344,-73.91836507945747,Willis Av & E 148 St,POINT (-73.91836507945747 40.815276877309344)
915987,2631,10.19,greenstreets,X,10455,40.81649587507945,-73.91663224414621,Westchester Av & E 150 St,POINT (-73.91663224414621 40.81649587507945)
915988,2816,4.960000000000001,greenstreets,X,10461,40.84056964361477,-73.83772911197265,E tremont av & hutch Rvr Py Sr,POINT (-73.83772911197265 40.840569643614764)
915989,2156,1.0000000000000002,greenstreets,Q,11101,40.75711854661071,-73.94656002462689,Vernon Bl Btw. 41 Av & 40 Av,POINT (-73.94656002462689 40.75711854661071)
915990,664,5.96,greenstreets,R,10306,40.57785244569672,-74.10239800775322,Hylan Bl & Midland Av,POINT (-74.10239800775322 40.57785244569672)
915991,2037,14.83,greenstreets,Q,11101,40.74308043866691,-73.95121249129662,Jackson Ave & 11 St North Tree (exit from Pulaski Br),POINT (-73.95121249129662 40.74308043866691)
915992,2037,14.83,greenstreets,Q,11101,40.74300169192317,-73.9512439446965,Jackson Ave & 11 St South 2 Trees (exit from Pulaski Br),POINT (-73.9512439446965 40.74300169192317)
915993,2096,1.95,greenstreets,Q,11101,40.75481865499276,-73.94884584402212,Vernon Bl & Queensboro Br,POINT (-73.94884584402212 40.75481865499276)
915994,2168,3.57,greenstreets,Q,11354,40.76203318227143,-73.8248913653173,Bowne St & 38 Av,POINT (-73.8248913653173 40.76203318227143)
915995,2168,3.57,greenstreets,Q,11354,40.76307183287995,-73.82536082191056,Bowne St & 37 Av,POINT (-73.82536082191056 40.76307183287995)
915996,2227,6.220000000000001,greenstreets,Q,11354,40.764194333577706,-73.82588007500117,Bowne St & Northern Blvd,POINT (-73.82588007500117 40.764194333577706)
915997,1699,3.59,greenstreets,Q,"11432, 11433",40.70339669172327,-73.80002742221359,Jamacia Ave & Parsons Blvd,POINT (-73.80002742221359 40.70339669172327)
915998,2164,7.46,greenstreets,Q,11368,40.75769249561211,-73.86475633534245,Northern Blvd & 104 st,POINT (-73.86475633534245 40.75769249561211)
915999,2164,7.46,greenstreets,Q,11368,40.757643795884974,-73.86553662580353,Northern Blvd & 103 st,POINT (-73.86553662580353 40.757643795884974)
916000,1819,13.58,greenstreets,Q,11432,40.71305694681111,-73.78212524134804,Hillside Ave & Midland Py,POINT (-73.78212524134804 40.71305694681111)
916001,1819,13.58,greenstreets,Q,11432,40.713102285094145,-73.7819323076389,Hillside Ave & Midland Pkwy (E),POINT (-73.7819323076389 40.713102285094145)
916002,1819,13.58,greenstreets,Q,11432,40.713169886815365,-73.78165228304363,Hillside Ave & 181 St E side,POINT (-73.78165228304363 40.713169886815365)
916003,1819,13.58,greenstreets,Q,11432,40.713396132173386,-73.78070695871058,Hillside Ave & 182 St,POINT (-73.78070695871058 40.713396132173386)
916004,2168,3.57,greenstreets,Q,11355,40.758380343602305,-73.82934142952575,Main St & Kissena Blvd & 41 Ave,POINT (-73.82934142952575 40.758380343602305)
916005,741,4.859999999999999,greenstreets,B,11235,40.584163342470944,-73.93258836751382,Brigham St & Emmons Ave W side,POINT (-73.93258836751382 40.584163342470944)
916006,741,4.859999999999999,greenstreets,B,11235,40.58427694124045,-73.93160975554316,Brigham St & Emmons Ave E side,POINT (-73.93160975554316 40.58427694124045)
916007,1080,4.78,greenstreets,R,10301,40.63281556026654,-74.07551126929727,Bay St. Btw. Grant & Clinton,POINT (-74.07551126929727 40.63281556026654)
916008,1400,5.07,greenstreets,Q,11417,40.66738570278629,-73.83540802495193,Albert Rd & N conduit Ave,POINT (-73.83540802495193 40.66738570278629)
916009,2091,2.65,greenstreets,M,10001,40.75139942140438,-73.99767886589993,9th Ave & W 31 st S side,POINT (-73.99767886589993 40.75139942140438)
916010,2091,2.65,greenstreets,M,10001,40.75095914995351,-73.9980223851818,9th Ave & W 30 st N side,POINT (-73.9980223851818 40.75095914995351)
916011,2091,2.65,greenstreets,M,10001,40.75076654597701,-73.99813626983685,9th Ave & W 30 st S side,POINT (-73.99813626983685 40.75076654597701)
916012,2032,11.09,greenstreets,M,10001,40.75031505484439,-73.99846413138067,9th Ave & W 29 st N side,POINT (-73.99846413138067 40.75031505484439)
916013,2032,11.09,greenstreets,M,10001,40.75015210659976,-73.99857844592368,9th Ave & W 29 st S side,POINT (-73.99857844592368 40.750152106599764)
916014,2032,11.09,greenstreets,M,10001,40.74970172805731,-73.99893517313124,9th Ave & W 28 St N side,POINT (-73.99893517313124 40.74970172805731)
916015,2032,11.09,greenstreets,M,10001,40.7495344204191,-73.99903106082382,9th Ave & W 28 St S side,POINT (-73.99903106082382 40.7495344204191)
916016,2032,11.09,greenstreets,M,10001,40.74893037283368,-73.99947501302785,9th Ave & W 26 st halfway btw 26st & 27st,POINT (-73.99947501302785 40.74893037283368)
916017,2032,11.09,greenstreets,M,10001,40.748471423015,-73.99983392761243,9th Ave & W 26 st N side,POINT (-73.99983392761243 40.748471423015)
916018,2032,11.09,greenstreets,M,10001,40.748297716599325,-73.99993366936783,9th Ave & W 26 st S side,POINT (-73.99993366936783 40.748297716599325)
916019,2032,11.09,greenstreets,M,10001,40.74784459165773,-74.00026650306891,9th Ave & W 25 st N side,POINT (-74.00026650306891 40.747844591657724)
916020,2032,11.09,greenstreets,M,10011,40.74768149089595,-74.00038054772389,9th Ave & W 25 st S side,POINT (-74.00038054772389 40.74768149089595)
916021,2032,11.09,greenstreets,M,10011,40.747238312074785,-74.00073126032103,9th Ave & W 24 St N side,POINT (-74.00073126032103 40.747238312074785)
916022,2032,11.09,greenstreets,M,10011,40.74706469296559,-74.00082888517885,9th Ave & W 24 St S side,POINT (-74.00082888517885 40.74706469296559)
916023,2032,11.09,greenstreets,M,10011,40.74658891876727,-74.00120152053663,9th Ave & W 23 St N side,POINT (-74.00120152053663 40.74658891876727)
916024,2041,9.98,greenstreets,Q,11104,40.74952310613284,-73.91812475508236,39th Ave & Barnett Ave,POINT (-73.91812475508236 40.74952310613284)
916025,299,11.38,greenstreets,R,10309,40.54162047949802,-74.20886196764701,Woodrow Rd & Latham Pl E side,POINT (-74.20886196764701 40.54162047949802)
916026,299,11.38,greenstreets,R,10309,40.54156464920506,-74.20945750746581,Woodrow Rd & Latham Pl W side,POINT (-74.20945750746581 40.54156464920506)
916027,538,3.65,greenstreets,R,10312,40.56385343031576,-74.18108022196336,Woodrow Rd & Boylan,POINT (-74.18108022196336 40.56385343031576)
916028,538,3.65,greenstreets,R,10312,40.56469667136687,-74.18126799960176,Woodrow Rd & Arthur Kills Rd,POINT (-74.18126799960176 40.56469667136687)
916029,1738,6.07,greenstreets,M,10002,40.7125245287013,-73.98993212227921,Rutgers St & Madison St,POINT (-73.98993212227921 40.7125245287013)
916030,1738,6.07,greenstreets,M,10002,40.71138374749725,-73.9897514503803,Rutgers St & Cherry St,POINT (-73.9897514503803 40.71138374749725)
916031,776,13.1,greenstreets,R,10314,40.592687097825554,-74.16348261977983,Richmond Ave & Draper Pl,POINT (-74.16348261977983 40.592687097825554)
916032,2995,1.1,greenstreets,X,10464,40.864440809741424,-73.81402339505453,Shore Pkwy & City Island Rd,POINT (-73.81402339505453 40.864440809741424)
916033,1627,4.669999999999999,greenstreets,B,11221,40.692643993989925,-73.9278085550721,Patchen Ave & Broadway,POINT (-73.9278085550721 40.692643993989925)
916034,1393,4.200000000000001,greenstreets,B,11212,40.66666800546387,-73.90609740856722,Mother Gaston Blvd & Blake Ave,POINT (-73.90609740856722 40.666668005463876)
916035,1626,3.8400000000000007,greenstreets,B,11206,40.69836957511944,-73.93802494609805,Lewis ave & Broadway,POINT (-73.93802494609805 40.698369575119436)
916036,904,7.390000000000001,greenstreets,R,10305,40.61113832009664,-74.07194513650626,Hylan Blvd & Fox Hill Te E side,POINT (-74.07194513650626 40.61113832009664)
916037,1392,15.4,greenstreets,B,11212,40.666393713893925,-73.91957155468072,Howard Ave & Sutter Ave,POINT (-73.91957155468072 40.666393713893925)
916038,2872,5.970000000000001,greenstreets,X,10462,40.848496810924,-73.86712520053811,Sagamore St & Cruger Av,POINT (-73.86712520053811 40.848496810924)
916039,2995,1.1,greenstreets,X,10464,40.864438860084704,-73.81402546316609,"Shore Rd & City Island Rd, S side",POINT (-73.81402546316609 40.864438860084704)
916040,2289,11.27,greenstreets,Q,11358,40.77175948918496,-73.79437653818503,Francis Lewis Blvd bet.169 St & Utopia Pkwy,POINT (-73.79437653818503 40.77175948918496)
916041,1208,4.62,greenstreets,B,11218,40.641729578466546,-73.98167882812528,Church Av & 14 Av,POINT (-73.98167882812528 40.641729578466546)
916042,1797,7.31,greenstreets,M,10002,40.72016660413416,-73.99275975350487,Chrystie St & Delancey St N side,POINT (-73.99275975350487 40.72016660413416)
916043,1797,7.31,greenstreets,M,10002,40.71916344949892,-73.99328771202556,Chrystie St & Broome St,POINT (-73.99328771202556 40.71916344949892)
916044,1865,9.4,greenstreets,Q,11378,40.726033128604016,-73.90578023144886,"60 St & Borden Av, 55th Dr, s. side LIE",POINT (-73.90578023144886 40.726033128604016)
916045,1867,7.52,greenstreets,Q,11378,40.72657147516466,-73.89023521582352,58 Rd & 71 St,POINT (-73.89023521582352 40.72657147516466)
916046,1622,5.73,greenstreets,B,11205,40.69338628084508,-73.97302603739325,Carlton Ave & Myrtle Ave,POINT (-73.97302603739325 40.69338628084508)
916047,2875,4.59,greenstreets,X,10461,40.84732652192003,-73.83164554721591,Buhre Ave. And Hobart Ave.,POINT (-73.83164554721591 40.84732652192003)
916048,2452,7.720000000000001,greenstreets,M,10029,40.79341947280247,-73.9332137165013,Fdr And 114th Street,POINT (-73.9332137165013 40.79341947280247)
916049,1797,7.31,greenstreets,M,10002,40.720143895152376,-73.99346621924919,"Delancey St, Bowery To Essex St",POINT (-73.99346621924919 40.720143895152376)
916050,1797,7.31,greenstreets,M,10002,40.714216888876095,-73.98994261675726,"Canal St, Rutgers St & E Broadway",POINT (-73.98994261675726 40.714216888876095)
916051,1797,7.31,greenstreets,M,10002,40.71909437508832,-73.99000380095943,Delancey Bet. Allen And Orchard,POINT (-73.99000380095943 40.71909437508832)
916052,1797,7.31,greenstreets,M,10002,40.719368592970376,-73.99090770774552,Delancey St Bet. Eldridge & Allen,POINT (-73.99090770774552 40.719368592970376)
916053,1797,7.31,greenstreets,M,10002,40.71961118136215,-73.99170857330884,Delancey St Bet. Forsythe & Eldridge,POINT (-73.99170857330884 40.71961118136215)
916054,1797,7.31,greenstreets,M,10002,40.71985311304723,-73.99250700156422,Delancey St Bet. Chrystie & Forsythe,POINT (-73.99250700156422 40.71985311304723)
916055,1737,8.2,greenstreets,M,10038,40.70950062140523,-73.99614162701596,Cherry & South Sts & Catherine Slip (1),POINT (-73.99614162701596 40.70950062140523)
916056,1797,7.31,greenstreets,M,10002,40.718678948171515,-73.98863256254896,Delancey St Bet. Ludlow & Essex,POINT (-73.98863256254896 40.718678948171515)
916057,1797,7.31,greenstreets,M,10002,40.718910506342645,-73.9893954934868,Delancey St Bet. Orchard & Ludlow,POINT (-73.9893954934868 40.718910506342645)
916058,2329,2.1499999999999986,greenstreets,M,10024,40.78484017889304,-73.97924113355369,Broadway Malls Bet. 80 St. & 81 St.,POINT (-73.97924113355369 40.78484017889304)
916059,2567,10.46,greenstreets,M,10027,40.80902238739232,-73.96315634361761,Broadway Malls Bet. 117 St & 118 St,POINT (-73.96315634361761 40.80902238739232)
916060,2923,3.81,greenstreets,M,10033,40.85167440500177,-73.94177002960116,181 St & Haven St (3) West,POINT (-73.94177002960116 40.85167440500177)
916061,1078,6.86,greenstreets,R,10301,40.63213796029443,-74.09265375373974,Castleton Ave & Forest Ave (haven Esplanade),POINT (-74.09265375373974 40.632137960294436)
916062,1079,4.08,greenstreets,R,10301,40.63095170692432,-74.09126515581329,"Forest Ave, Haven Esplanade, Duer Lane",POINT (-74.09126515581329 40.63095170692432)
916063,979,6.48,greenstreets,B,11234,40.616607747333944,-73.91675506667534,"Ralph Ave, Ave T, and E 61 St",POINT (-73.91675506667534 40.616607747333944)
916064,1035,7.160000000000001,greenstreets,B,11234,40.619971096843514,-73.94122783980772,Oval in Kings Hwy between E 34th St & E 35th St,POINT (-73.94122783980772 40.619971096843514)
916065,976,9.739999999999998,greenstreets,B,11229,40.61300707684485,-73.94401863507022,"Nostrand Ave, Madison Pl, and Ave P",POINT (-73.94401863507022 40.61300707684485)
916066,1273,8.21,greenstreets,B,11212,40.65468547659045,-73.92102000335517,"E 91st St, Linden Blvd, and Willmohr St",POINT (-73.92102000335517 40.654685476590444)
916067,796,5.01,greenstreets,B,11223,40.59502392471334,-73.9693598436508,"Gravesend Neck Rd, E 2 St, and Ave V",POINT (-73.9693598436508 40.59502392471334)
916068,1093,6.56,greenstreets,B,11230,40.6328581279442,-73.95816647409482,"Glenwood Rd btw Ocean Ave & E 19th St, E",POINT (-73.95816647409482 40.6328581279442)
916069,1093,6.56,greenstreets,B,11230,40.63281118264559,-73.95858570155046,"Glenwood Rd btw Ocean Ave & E 19th St, W",POINT (-73.95858570155046 40.63281118264559)
916070,1092,13.51,greenstreets,B,11230,40.63273654591218,-73.95924577523616,"Glenwood Rd btw E 19th St & E 18th St, E",POINT (-73.95924577523616 40.63273654591218)
916071,1092,13.51,greenstreets,B,11230,40.63269798161468,-73.95959488452027,"Glenwood Rd btw E 19th St & E 18th St, W",POINT (-73.95959488452027 40.63269798161468)
916072,1092,13.51,greenstreets,B,11230,40.632633390842905,-73.96019411091656,"Glenwood Rd btw E 18th St & E 17th St, E",POINT (-73.96019411091656 40.632633390842905)
916073,1092,13.51,greenstreets,B,11230,40.63259497396712,-73.96054821973976,"Glenwood Rd btw E 18th St & E 17th St, W",POINT (-73.96054821973976 40.632594973967116)
916074,1092,13.51,greenstreets,B,11230,40.63251903865368,-73.96122669107126,"Glenwood Rd btw E 17th St & Rugby Rd, E",POINT (-73.96122669107126 40.632519038653676)
916075,1092,13.51,greenstreets,B,11230,40.632454407188646,-73.9618233553127,"Glenwood Rd btw E 17th St & Rugby Rd, W",POINT (-73.9618233553127 40.632454407188646)
916076,1207,2.2299999999999995,greenstreets,B,11219,40.64596340320693,-73.99477397713174,"New Utrecht Ave, 9th Ave, and 39th St",POINT (-73.99477397713174 40.64596340320693)
916077,913,5.0600000000000005,greenstreets,B,11223,40.60550317631955,-73.9823072601948,"Kings Highway, W 9th St, and Quentin Rd",POINT (-73.9823072601948 40.60550317631955)
916078,1027,7.920000000000001,greenstreets,B,11209,40.622397163783475,-74.01975704198841,"Ft Hamilton Pkwy, 7th Ave, and 81st St",POINT (-74.01975704198841 40.622397163783475)
916079,1505,4.05,greenstreets,B,11238,40.68060131110463,-73.96451249538372,"Washington Ave, Underhill Ave, and Pacific St",POINT (-73.96451249538372 40.68060131110463)
916080,1442,6.6499999999999995,greenstreets,B,11231,40.6744843671482,-73.99990169518489,"Court St, Garnet St, and Hamilton Ave",POINT (-73.99990169518489 40.6744843671482)
916081,1628,6.710000000000001,greenstreets,B,11237,40.69872941425853,-73.91790890598129,"Knickerbocker Ave, Myrtle Ave, and Bleecker St",POINT (-73.91790890598129 40.69872941425853)
916082,1801,10.13,greenstreets,B,11211,40.718469230102414,-73.95252183189513,"Union Ave, N 11th St, and Roebling St",POINT (-73.95252183189513 40.718469230102414)
916083,912,7.180000000000001,greenstreets,B,11204,40.60749066091851,-73.98766741646979,"Ave P, Stillwell Ave, and Bay Pkwy",POINT (-73.98766741646979 40.60749066091851)
916084,1801,10.13,greenstreets,B,11211,40.71715880287194,-73.94844602823207,"Leonard St, Withers St, and Meeker Ave",POINT (-73.94844602823207 40.71715880287194)
916085,1801,10.13,greenstreets,B,11211,40.71626016836037,-73.94990341098129,"Jackson Ave, Lorimer St, and Meeker Ave",POINT (-73.94990341098129 40.71626016836037)
916086,1861,9.87,greenstreets,B,11222,40.721859791503505,-73.94183722665576,"Meeker Ave, Engert Ave, and Monitor St",POINT (-73.94183722665576 40.721859791503505)
916087,1802,10.13,greenstreets,B,11211,40.71484533102369,-73.94235622523364,"Bushwick Ave, Maspeth Ave, and Metropolitan Ave",POINT (-73.94235622523364 40.71484533102369)
916088,1741,5.300000000000001,greenstreets,B,11211,40.707348754002375,-73.96461306920489,Bedford Ave & Division Ave,POINT (-73.96461306920489 40.707348754002375)
916089,1801,10.13,greenstreets,B,11211,40.7143901205739,-73.95209655618483,"Metropolitan Ave, Union Ave, and Meeker Ave",POINT (-73.95209655618483 40.7143901205739)
916090,2812,3.5399999999999996,greenstreets,X,10460,40.83983591321133,-73.87083212518765,"Van Nest Ave, E 180 St, E Tremont Ave",POINT (-73.87083212518765 40.83983591321133)
916091,3047,7.02,greenstreets,X,10467,40.8678861264678,-73.87950110089959,Mosholu Pkwy & Kazimiroff Blvd,POINT (-73.87950110089959 40.8678861264678)
916092,2700,4.800000000000001,greenstreets,X,10465,40.82255818246792,-73.81905878809128,"Dewey Ave, E Tremont Ave, 177 St",POINT (-73.81905878809128 40.82255818246792)
916093,2880,2.76,greenstreets,X,10464,40.84658998760212,-73.78646148994879,Hawkins St & City Island Ave,POINT (-73.78646148994879 40.84658998760212)
916094,2817,6.53,greenstreets,X,10461,40.836820650426425,-73.82599295354905,"Bruckner Blvd, Hollywood Ave, Baisley Av",POINT (-73.82599295354905 40.836820650426425)
916095,2753,5.28,greenstreets,X,10472,40.83552866409646,-73.86966816143782,"Cross Bronx Exwy, Rosedale & Commonwealth",POINT (-73.86966816143782 40.83552866409646)
916096,2755,6.7700000000000005,greenstreets,X,10462,40.83195869443472,-73.85466611276507,"Ellis Ave, Olmsted Ave, and Cross Bronx Expy",POINT (-73.85466611276507 40.83195869443472)
916097,2754,6.539999999999999,greenstreets,X,10460,40.83516073261771,-73.8653359866732,"N/s Cross Bronx Exwy, Therior & Wood Ave",POINT (-73.8653359866732 40.83516073261771)
916098,2754,6.539999999999999,greenstreets,X,10472,40.8343112062817,-73.86552173881527,"S/s Cross Bronx Exwy, Taylor & Mcgraw Av",POINT (-73.86552173881527 40.8343112062817)
916099,2754,6.539999999999999,greenstreets,X,10472,40.834974048296935,-73.86772466205333,"St Lawrence Ave, E 174 St, Cross Bronx E",POINT (-73.86772466205333 40.834974048296935)
916100,2578,5.390000000000001,greenstreets,X,10473,40.813475889578925,-73.85809013412857,"Soundview Ave, Underhill Ave, Patterson",POINT (-73.85809013412857 40.813475889578925)
916101,2756,5.6899999999999995,greenstreets,X,10472,40.82988649851485,-73.85029682618556,"Cross Bronx Expy, Castle Hill Ave, and Watson Ave",POINT (-73.85029682618556 40.82988649851485)
916102,2756,5.6899999999999995,greenstreets,X,10462,40.82903030727866,-73.84446577682534,"Chatterton & Zerega Aves, Cross Bronx Ex",POINT (-73.84446577682534 40.82903030727866)
916103,3162,9.07,greenstreets,X,10463,40.882920495097494,-73.91537343391923,W 230-231 Sts And Henry Hudson Pkwy,POINT (-73.91537343391923 40.882920495097494)
916104,3104,7.38,greenstreets,X,10463,40.876709071576904,-73.90392099402922,Bailey Ave & 230th St,POINT (-73.90392099402922 40.876709071576904)
916105,3341,1.13,greenstreets,X,10471,40.9048984088373,-73.89665450984093,"Mosholu Ave, Broadway",POINT (-73.89665450984093 40.9048984088373)
916106,3045,4.640000000000001,greenstreets,X,10463,40.86963505531311,-73.90413399965043,Kingsbridge Rd & Sedgwick Ave & Giles Pl,POINT (-73.90413399965043 40.86963505531311)
916107,3044,3.55,greenstreets,X,10468,40.86876202879221,-73.9075720316156,"Bailey Ave, Heath Ave",POINT (-73.9075720316156 40.868762028792204)
916108,3106,10.08,greenstreets,X,10458,40.87621594052177,-73.88283975489489,Van Cortlandt Ave & Mosholu Parkway,POINT (-73.88283975489489 40.87621594052177)
916109,2810,2.82,greenstreets,X,10460,40.84291461691571,-73.88992435532016,"Prospect Pl, Fairmount Place",POINT (-73.88992435532016 40.84291461691571)
916110,2929,6.940000000000001,greenstreets,X,10458,40.85797112065832,-73.88125150816663,"Fordham Road, Southern Blvd., Crotona Av",POINT (-73.88125150816663 40.85797112065832)
916111,2928,17.18,greenstreets,X,10457,40.85117036986912,-73.89332402560615,"E 181 St, 3 Ave, Quarry Rd",POINT (-73.89332402560615 40.851170369869116)
916112,2866,8.77,greenstreets,X,10453,40.84872470399454,-73.91791037038311,University Ave Between 175 St And Tenny,POINT (-73.91791037038311 40.84872470399454)
916113,2927,8.69,greenstreets,X,10457,40.85475170732909,-73.90131978164854,"E 181 St, Anthony Ave, Grand Concourse",POINT (-73.90131978164854 40.85475170732909)
916114,2689,4.5600000000000005,greenstreets,X,10451,40.82287863887336,-73.92499697647219,Grand Concourse & E 156th St,POINT (-73.92499697647219 40.82287863887336)
916115,2809,7.92,greenstreets,X,10456,40.83888617390928,-73.9060632635718,"E 171 St, Webster Ave, Clay Ave",POINT (-73.9060632635718 40.83888617390928)
916116,2691,9.98,greenstreets,X,10456,40.82709197293112,-73.90731788213088,Franklin Av & 3 Av,POINT (-73.90731788213088 40.82709197293112)
916117,2752,3.3099999999999996,greenstreets,X,10459,40.82930892868719,-73.88790188984525,"West Farms Rd, Freeman St.",POINT (-73.88790188984525 40.82930892868719)
916118,2690,15.86,greenstreets,X,10456,40.825185876208685,-73.90805021026866,Boston Rd & 164th St & 3rd Ave,POINT (-73.90805021026866 40.825185876208685)
916119,2573,5.83,greenstreets,X,10455,40.81097961210298,-73.90305492527807,"Austin Pl, Timpson Pl, E 149 St",POINT (-73.90305492527807 40.81097961210298)
916120,2627,3.46,greenstreets,M,10030,40.818218565540576,-73.94728380831015,"St Nicholas Ave, W 137 St, W 136 St, and Edgecombe Ave",POINT (-73.94728380831015 40.818218565540576)
916121,1871,7.27,greenstreets,Q,11375,40.7266875158425,-73.85208888761915,102 St & Queens Bl,POINT (-73.85208888761915 40.7266875158425)
916122,877,8.45,greenstreets,Q,11691,40.59607220079175,-73.76741424414111,Beach Channel Dr & B 35 St & Seagirt Blvd (South),POINT (-73.76741424414111 40.59607220079175)
916123,1695,7.23,greenstreets,Q,11418,40.701954001502045,-73.83491475712417,Babbage St & 116 St & 85 Av,POINT (-73.83491475712417 40.701954001502045)
916124,1755,9.239999999999998,greenstreets,Q,11415,40.70723001525871,-73.82713328521429,Austin St & 125 St & 84 St,POINT (-73.82713328521429 40.70723001525871)
916125,1517,8.95,greenstreets,Q,11416,40.6825406281446,-73.8526930068116,Rockaway Blvd & 101 Ave & 87 St,POINT (-73.8526930068116 40.6825406281446)
916126,1884,5.0,greenstreets,Q,11426,40.72530885261096,-73.72501503927894,Cross Island Pkwy bet. Jamaica Ave & Braddock Ave,POINT (-73.72501503927894 40.72530885261096)
916127,1761,2.72,greenstreets,Q,11423,40.71029859656779,-73.77128572069806,Jamaica Av & Hollis Av & 187 Pl,POINT (-73.77128572069806 40.71029859656779)
